,country,year,average_pr,average_tas
708,ZMB,1999,63.35568750000001,21.886016666666666
709,ZMB,2000,88.52573166666667,21.963008333333335
710,ZMB,2001,87.23560666666667,22.340675
711,ZMB,2002,76.99953166666666,22.597641666666664
712,ZMB,2003,86.03950333333334,22.63009166666667
713,ZMB,2004,90.16214666666667,22.175375000000003
714,ZMB,2005,67.6911925,23.303916666666666
715,ZMB,2006,85.47068083333335,21.820158333333328
716,ZMB,2007,79.3465375,21.935066666666668
717,ZMB,2008,81.67129416666667,21.89714166666667
718,ZMB,2009,90.56664666666666,22.391916666666663
719,ZMB,2010,85.89141000000001,22.687983333333335
720,ZMB,2011,81.04779083333334,21.981275
721,ZMB,2012,92.27554916666666,22.059408333333334
722,ZMB,2013,82.16293499999999,22.033725000000004
723,ZMB,2014,83.41262916666666,22.078941666666665
724,ZMB,2015,72.92816499999999,22.43563333333333
725,SEN,1991,49.410855833333336,28.336750000000006
726,SEN,1992,50.34702833333335,28.262558333333335
727,SEN,1993,51.65820583333332,28.493975000000002
728,SEN,1994,65.085615,27.985666666666663
729,SEN,1995,54.59530666666666,28.30694166666667
730,SEN,1996,55.16189000000001,28.651275
731,SEN,1997,55.010285833333334,28.68823333333333
732,SEN,1998,56.39861000000001,29.20351666666667
733,SEN,1999,71.64084333333334,28.171783333333334
734,SEN,2000,62.72593083333333,28.414241666666666
735,SEN,2001,52.275713333333336,28.762233333333338
736,SEN,2002,41.89363083333334,28.785491666666662
737,SEN,2003,71.3088975,28.752733333333328
738,SEN,2004,56.91904333333334,28.825075
739,SEN,2005,71.42658500000002,28.893791666666672
740,SEN,2006,56.88137833333334,28.634416666666663
741,SEN,2007,53.448420000000006,28.803008333333334
742,SEN,2008,66.87027333333333,28.727266666666665
743,SEN,2009,67.2628775,28.399199999999997
744,SEN,2010,76.77745666666667,29.162891666666667
745,SEN,2011,56.232213333333334,28.655083333333334
746,SEN,2012,68.63537249999999,28.529150000000005
747,SEN,2013,64.56624916666667,28.823075000000003
748,SEN,2014,56.128577500000006,28.71723333333333
749,SEN,2015,60.764626666666665,28.888949999999998
750,LBN,1991,62.763098333333325,15.900432499999999
751,LBN,1992,59.8430975,14.64968333333333
752,LBN,1993,33.9576775,15.737097499999999
753,LBN,1994,58.18694166666668,16.592186666666667
754,LBN,1995,28.586365833333332,16.087211666666665
755,LBN,1996,43.24632166666666,16.371172499999997
756,LBN,1997,43.74,15.492445000000002
757,LBN,1998,37.84822583333334,16.989753333333336
758,LBN,1999,22.62691583333333,16.85143416666667
759,LBN,2000,45.95564416666667,16.384228333333333
760,LBN,2001,47.42466666666667,17.373849166666666
761,LBN,2002,54.78510916666667,16.658618333333337
762,LBN,2003,73.10286166666667,16.881138333333336
763,LBN,2004,54.182075833333336,16.439300833333334
764,LBN,2005,43.98550666666666,16.32298583333333
765,LBN,2006,37.84969333333334,15.912049166666668
766,LBN,2007,40.057477500000005,16.236155
767,LBN,2008,30.366519166666667,16.603748333333332
768,LBN,2009,48.323124166666666,16.535863333333335
769,LBN,2010,33.112789166666666,17.980575
770,LBN,2011,52.74236249999999,15.819923333333337
771,LBN,2012,65.2467525,16.679357500000002
772,LBN,2013,45.64049,16.14878583333333
773,LBN,2014,32.12865083333333,16.50748666666667
774,LBN,2015,35.82047416666667,16.338983333333335
775,TCD,1991,26.7830025,27.299025000000004
776,TCD,1992,25.222223333333343,25.55756666666667
777,TCD,1993,21.657749999999997,25.664266666666663
778,TCD,1994,32.51869250000001,26.378524999999996
779,TCD,1995,27.172223333333335,27.077141666666666
780,TCD,1996,25.626330833333338,27.308633333333336
781,TCD,1997,26.53848166666667,27.034249999999997
782,TCD,1998,29.055266666666665,27.734641666666665
783,TCD,1999,28.431322499999997,27.510591666666667
784,TCD,2000,25.067306666666667,26.90943333333334
785,TCD,2001,24.894998333333337,27.315899999999996
786,TCD,2002,21.760199166666666,27.43755
787,TCD,2003,26.042595833333333,27.728983333333332
788,TCD,2004,28.60016416666667,28.0505
789,TCD,2005,31.13877833333333,27.883491666666668
790,TCD,2006,31.190391666666667,27.676866666666665
791,TCD,2007,33.666288333333334,27.95720833333333
792,TCD,2008,30.293108333333336,27.687616666666667
793,TCD,2009,27.1393175,28.273600000000002
794,TCD,2010,32.90363333333333,28.49079166666667
795,TCD,2011,28.917592499999998,26.572841666666665
796,TCD,2012,34.63626833333333,27.76869166666667
797,TCD,2013,27.84443333333333,26.709275
798,TCD,2014,30.406712499999998,27.47416666666666
799,TCD,2015,30.251182500000002,27.73033333333333
800,CIV,1991,103.57510833333333,26.424900000000004
801,CIV,1992,98.92092000000001,26.292208333333335
802,CIV,1993,106.500975,26.395725
803,CIV,1994,108.74787666666667,26.37668333333333
804,CIV,1995,118.50058833333331,26.617716666666666
805,CIV,1996,117.27188333333334,26.562333333333328
806,CIV,1997,100.12405333333334,26.60761666666666
807,CIV,1998,107.22634166666667,27.15721666666667
808,CIV,1999,119.43898,26.50793333333333
809,CIV,2000,106.7123125,26.492825
810,CIV,2001,118.42001583333332,26.3721
811,CIV,2002,110.5861175,26.57875
812,CIV,2003,123.11011333333333,26.632450000000002
813,CIV,2004,113.56413583333334,26.76845
814,CIV,2005,103.68574999999998,26.933158333333328
815,CIV,2006,118.02598166666668,26.634475
816,CIV,2007,111.45122916666668,26.798324999999995
817,CIV,2008,119.49906833333331,26.254658333333335
818,CIV,2009,119.89250666666668,26.58393333333333
819,CIV,2010,144.82826666666668,27.113950000000003
820,CIV,2011,113.06027833333336,26.738266666666664
821,CIV,2012,109.9291025,26.452391666666667
822,CIV,2013,99.6108225,26.675525000000004
823,CIV,2014,128.413425,26.81940833333334
824,CIV,2015,92.7981425,26.970941666666665
825,CAF,1991,114.75823666666668,25.05418333333333
826,CAF,1992,110.97246083333333,23.484275
827,CAF,1993,111.14829583333335,23.281141666666667
828,CAF,1994,109.3914975,24.2705
829,CAF,1995,114.76196083333332,24.962666666666667
830,CAF,1996,115.95380666666667,25.06873333333333
831,CAF,1997,114.87388750000001,25.183233333333334
832,CAF,1998,118.93656416666666,25.8108
833,CAF,1999,122.52524916666665,24.93265
834,CAF,2000,109.46562666666665,25.220833333333335
835,CAF,2001,112.48690333333333,25.38056666666667
836,CAF,2002,102.73074416666668,25.456833333333332
837,CAF,2003,115.67229249999998,25.78131666666667
838,CAF,2004,106.90832583333334,25.93429166666667
839,CAF,2005,108.39271166666667,25.972649999999998
840,CAF,2006,115.83137499999998,25.63885833333333
841,CAF,2007,116.73308750000001,25.91496666666666
842,CAF,2008,111.3786925,25.485375
843,CAF,2009,109.20118583333333,25.99523333333333
844,CAF,2010,116.1094575,26.087308333333336
845,CAF,2011,111.84946749999999,24.61521666666667
846,CAF,2012,117.14973833333333,25.597866666666665
847,CAF,2013,120.04309666666666,24.814166666666665
848,CAF,2014,117.17822083333334,25.304233333333332
849,CAF,2015,106.6471025,25.775341666666662
850,LBR,1991,201.81050833333336,25.457858333333334
851,LBR,1992,182.1400166666667,25.305083333333332
852,LBR,1993,170.347095,25.358825
853,LBR,1994,198.30032833333334,25.284341666666673
854,LBR,1995,206.73441916666664,25.484833333333338
855,LBR,1996,204.4435083333333,25.610025000000004
856,LBR,1997,164.93844999999996,25.636058333333335
857,LBR,1998,207.27423333333334,26.12365000000001
858,LBR,1999,227.52475833333332,25.582349999999995
859,LBR,2000,199.16589166666668,25.556308333333334
860,LBR,2001,210.82764999999998,25.537558333333333
861,LBR,2002,205.47553333333335,25.582833333333337
862,LBR,2003,209.50021666666666,25.773683333333334
