pr,tas,	Year, Month, Country
38.1443,24.7513,2009,10,TZA
110.853,24.237,2009,11,TZA
164.005,25.0577,2009,12,TZA
140.923,24.6385,2010,1,TZA
161.916,24.3742,2010,2,TZA
185.51,23.7825,2010,3,TZA
137.086,24.3571,2010,4,TZA
65.2839,22.5994,2010,5,TZA
22.7831,21.3892,2010,6,TZA
2.27363,20.7893,2010,7,TZA
3.4681,22.0657,2010,8,TZA
10.6787,23.0208,2010,9,TZA
18.5301,24.5156,2010,10,TZA
49.3023,24.9206,2010,11,TZA
114.214,24.977,2010,12,TZA
100.775,23.8853,2011,1,TZA
147.378,23.683,2011,2,TZA
178.383,24.2535,2011,3,TZA
141.661,23.5717,2011,4,TZA
57.842,22.9182,2011,5,TZA
21.4181,21.4642,2011,6,TZA
4.23732,20.8589,2011,7,TZA
7.95132,21.0626,2011,8,TZA
44.9661,22.9746,2011,9,TZA
42.0357,23.8396,2011,10,TZA
117.182,23.6054,2011,11,TZA
206.068,24.9042,2011,12,TZA
104.746,22.8506,2012,1,TZA
90.8428,24.4869,2012,2,TZA
107.037,23.793,2012,3,TZA
140.61,23.1123,2012,4,TZA
44.3088,22.341,2012,5,TZA
21.1334,20.6946,2012,6,TZA
2.37388,20.902,2012,7,TZA
9.80281,21.2292,2012,8,TZA
12.5129,23.4978,2012,9,TZA
32.8713,25.2131,2012,10,TZA
82.7447,24.1775,2012,11,TZA
153.443,24.7059,2012,12,TZA
156.432,23.6466,2013,1,TZA
77.4783,23.7677,2013,2,TZA
228.2,23.9541,2013,3,TZA
173.325,21.6493,2013,4,TZA
41.1595,22.4031,2013,5,TZA
2.66061,20.7412,2013,6,TZA
2.57244,21.4352,2013,7,TZA
8.03648,21.2083,2013,8,TZA
33.4943,24.0431,2013,9,TZA
26.3264,23.8361,2013,10,TZA
97.1245,24.8734,2013,11,TZA
163.332,24.4575,2013,12,TZA
148.696,23.8065,2014,1,TZA
136.819,24.6826,2014,2,TZA
156.818,23.7053,2014,3,TZA
142.812,22.4323,2014,4,TZA
63.196,23.6237,2014,5,TZA
7.88314,21.8951,2014,6,TZA
3.50676,21.7503,2014,7,TZA
9.17707,21.8005,2014,8,TZA
35.362,22.582,2014,9,TZA
46.261,24.3094,2014,10,TZA
115.558,23.6011,2014,11,TZA
159.751,24.3697,2014,12,TZA
149.438,23.3459,2015,1,TZA
84.0929,23.2155,2015,2,TZA
121.932,22.9724,2015,3,TZA
191.036,23.2331,2015,4,TZA
74.4415,21.9753,2015,5,TZA
15.6388,21.2755,2015,6,TZA
2.54895,21.3498,2015,7,TZA
3.4409,21.809,2015,8,TZA
15.278,23.0688,2015,9,TZA
40.0304,25.2576,2015,10,TZA
123.606,24.3455,2015,11,TZA
191.455,25.0027,2015,12,TZA
