pr,tas,	Year, Month, Country
8.80459,20.6779,2013,7,RWA
41.5067,19.2644,2013,8,RWA
189.703,21.6335,2013,9,RWA
89.6444,19.6668,2013,10,RWA
186.256,20.2546,2013,11,RWA
125.038,20.4023,2013,12,RWA
123.704,20.1597,2014,1,RWA
91.9775,21.5017,2014,2,RWA
121.479,20.4995,2014,3,RWA
138.625,18.9785,2014,4,RWA
113.631,20.9722,2014,5,RWA
26.1136,20.553,2014,6,RWA
17.6885,20.606,2014,7,RWA
54.1514,19.9942,2014,8,RWA
137.719,19.9542,2014,9,RWA
123.483,20.1451,2014,10,RWA
147.96,19.2946,2014,11,RWA
123.01,19.9005,2014,12,RWA
82.7149,19.1499,2015,1,RWA
78.5944,19.9679,2015,2,RWA
110.403,19.3557,2015,3,RWA
147.76,19.749,2015,4,RWA
113.939,19.4751,2015,5,RWA
69.1948,19.5327,2015,6,RWA
11.598,19.9668,2015,7,RWA
27.9695,19.6552,2015,8,RWA
116.361,19.8384,2015,9,RWA
185.911,21.4652,2015,10,RWA
219.093,19.5451,2015,11,RWA
155.724,20.0184,2015,12,RWA
