Origin,Timestamp,Value
Iraq,2003.583333333154,2841
Afghanistan,2003.583333333154,2419
Syrian Arab Republic,2003.583333333154,0
Iran,2003.583333333154,3037
State of Palestine,2003.583333333154,255
Gambia,2003.583333333154,89
Central African Republic,2003.583333333154,36
Cabo Verde,2003.583333333154,4
Zimbabwe,2003.583333333154,548
Zambia,2003.583333333154,0
Tanzania,2003.583333333154,0
Uganda,2003.583333333154,148
Sudan,2003.583333333154,620
South Sudan,2003.583333333154,0
Somalia,2003.583333333154,3519
Senegal,2003.583333333154,94
Nigeria,2003.583333333154,2034
Niger,2003.583333333154,47
Mozambique,2003.583333333154,6
Mauritania,2003.583333333154,480
Mali,2003.583333333154,252
Malawi,2003.583333333154,37
Rwanda,2003.583333333154,246
Liberia,2003.583333333154,868
Lesotho,2003.583333333154,0
Kenya,2003.583333333154,54
Guinea,2003.583333333154,509
Ehtiopia,2003.583333333154,0
Djibouti,2003.583333333154,44
Congo,2003.583333333154,386
Madagascar,2003.583333333154,48
Burundi,2003.583333333154,456
Gambia,2003.6666666664842,96
Guinea,2003.6666666664842,537
Kenya,2003.6666666664842,60
Syrian Arab Republic,2003.6666666664842,0
Liberia,2003.6666666664842,745
Ehtiopia,2003.6666666664842,0
Malawi,2003.6666666664842,55
Lesotho,2003.6666666664842,0
Djibouti,2003.6666666664842,43
Cabo Verde,2003.6666666664842,5
Burundi,2003.6666666664842,433
Central African Republic,2003.6666666664842,66
Afghanistan,2003.6666666664842,2460
Iraq,2003.6666666664842,2947
Lebanon,2003.6666666664842,350
State of Palestine,2003.6666666664842,299
Iran,2003.6666666664842,3196
Mali,2003.6666666664842,238
Congo,2003.6666666664842,418
Mauritania,2003.6666666664842,447
Pakistan,2003.6666666664842,1723
Niger,2003.6666666664842,64
Mozambique,2003.6666666664842,3
Zimbabwe,2003.6666666664842,641
Zambia,2003.6666666664842,1
Tanzania,2003.6666666664842,0
Uganda,2003.6666666664842,147
Madagascar,2003.6666666664842,51
South Sudan,2003.6666666664842,0
Somalia,2003.6666666664842,2968
Senegal,2003.6666666664842,110
Rwanda,2003.6666666664842,270
Sudan,2003.6666666664842,675
Nigeria,2003.6666666664842,2205
Somalia,2003.7499999998145,2409
South Sudan,2003.7499999998145,0
Sudan,2003.7499999998145,598
Uganda,2003.7499999998145,131
Tanzania,2003.7499999998145,0
Zambia,2003.7499999998145,2
Iran,2003.7499999998145,2960
Pakistan,2003.7499999998145,1687
State of Palestine,2003.7499999998145,256
Lebanon,2003.7499999998145,333
Iraq,2003.7499999998145,2265
Afghanistan,2003.7499999998145,2167
Syrian Arab Republic,2003.7499999998145,0
Zimbabwe,2003.7499999998145,619
Rwanda,2003.7499999998145,233
Senegal,2003.7499999998145,98
Niger,2003.7499999998145,72
Cabo Verde,2003.7499999998145,1
Central African Republic,2003.7499999998145,71
Burundi,2003.7499999998145,380
Nigeria,2003.7499999998145,2042
Djibouti,2003.7499999998145,33
Ehtiopia,2003.7499999998145,0
Gambia,2003.7499999998145,103
Congo,2003.7499999998145,420
Kenya,2003.7499999998145,56
Lesotho,2003.7499999998145,0
Liberia,2003.7499999998145,676
Madagascar,2003.7499999998145,66
Malawi,2003.7499999998145,40
Mali,2003.7499999998145,222
Mauritania,2003.7499999998145,451
Guinea,2003.7499999998145,580
Mozambique,2003.7499999998145,1
Cabo Verde,2003.8333333331445,3
Central African Republic,2003.8333333331445,61
Burundi,2003.8333333331445,321
Congo,2003.8333333331445,426
Djibouti,2003.8333333331445,26
Ehtiopia,2003.8333333331445,0
Gambia,2003.8333333331445,99
Niger,2003.8333333331445,60
Syrian Arab Republic,2003.8333333331445,0
Guinea,2003.8333333331445,587
Zimbabwe,2003.8333333331445,578
Zambia,2003.8333333331445,4
Tanzania,2003.8333333331445,0
Uganda,2003.8333333331445,132
Sudan,2003.8333333331445,596
South Sudan,2003.8333333331445,0
Somalia,2003.8333333331445,2433
Senegal,2003.8333333331445,80
Rwanda,2003.8333333331445,206
Nigeria,2003.8333333331445,1864
Mozambique,2003.8333333331445,7
Mauritania,2003.8333333331445,488
Mali,2003.8333333331445,246
Malawi,2003.8333333331445,31
Kenya,2003.8333333331445,47
Liberia,2003.8333333331445,672
Iraq,2003.8333333331445,1901
Lebanon,2003.8333333331445,339
Afghanistan,2003.8333333331445,1995
Pakistan,2003.8333333331445,1697
Iran,2003.8333333331445,2870
Madagascar,2003.8333333331445,68
State of Palestine,2003.8333333331445,286
Lesotho,2003.8333333331445,0
Sudan,2003.9166666664746,539
Uganda,2003.9166666664746,135
Tanzania,2003.9166666664746,0
Zambia,2003.9166666664746,6
Zimbabwe,2003.9166666664746,565
Senegal,2003.9166666664746,65
Rwanda,2003.9166666664746,242
Nigeria,2003.9166666664746,1878
Niger,2003.9166666664746,61
Mozambique,2003.9166666664746,9
Mauritania,2003.9166666664746,430
Mali,2003.9166666664746,211
Malawi,2003.9166666664746,36
South Sudan,2003.9166666664746,0
Liberia,2003.9166666664746,562
Somalia,2003.9166666664746,2373
Kenya,2003.9166666664746,52
Lesotho,2003.9166666664746,1
Iran,2003.9166666664746,2350
Pakistan,2003.9166666664746,1557
State of Palestine,2003.9166666664746,282
Lebanon,2003.9166666664746,357
Iraq,2003.9166666664746,1603
Afghanistan,2003.9166666664746,1816
Syrian Arab Republic,2003.9166666664746,0
Madagascar,2003.9166666664746,48
Central African Republic,2003.9166666664746,64
Burundi,2003.9166666664746,311
Congo,2003.9166666664746,393
Djibouti,2003.9166666664746,29
Ehtiopia,2003.9166666664746,0
Gambia,2003.9166666664746,85
Cabo Verde,2003.9166666664746,3
Guinea,2003.9166666664746,626
Nigeria,2003.9999999998045,1930
Rwanda,2003.9999999998045,226
Senegal,2003.9999999998045,66
Somalia,2003.9999999998045,1853
Uganda,2003.9999999998045,126
Sudan,2003.9999999998045,385
Niger,2003.9999999998045,62
Tanzania,2003.9999999998045,0
Zambia,2003.9999999998045,9
Zimbabwe,2003.9999999998045,514
South Sudan,2003.9999999998045,0
Mozambique,2003.9999999998045,4
Madagascar,2003.9999999998045,46
Mali,2003.9999999998045,201
Malawi,2003.9999999998045,31
Liberia,2003.9999999998045,469
Lesotho,2003.9999999998045,1
Kenya,2003.9999999998045,57
Guinea,2003.9999999998045,607
Djibouti,2003.9999999998045,23
Congo,2003.9999999998045,370
Burundi,2003.9999999998045,303
Central African Republic,2003.9999999998045,71
Cabo Verde,2003.9999999998045,1
Mauritania,2003.9999999998045,355
Ehtiopia,2003.9999999998045,0
Gambia,2003.9999999998045,87
Afghanistan,2003.9999999998045,1536
Iraq,2003.9999999998045,1537
Lebanon,2003.9999999998045,283
State of Palestine,2003.9999999998045,269
Pakistan,2003.9999999998045,1295
Iran,2003.9999999998045,1687
Syrian Arab Republic,2003.9999999998045,0
Nigeria,2004.0833333331345,2178
Rwanda,2004.0833333331345,201
Senegal,2004.0833333331345,67
Somalia,2004.0833333331345,1648
Uganda,2004.0833333331345,176
Sudan,2004.0833333331345,400
Niger,2004.0833333331345,62
Tanzania,2004.0833333331345,0
Zambia,2004.0833333331345,8
Zimbabwe,2004.0833333331345,525
South Sudan,2004.0833333331345,0
Mozambique,2004.0833333331345,1
Malawi,2004.0833333331345,32
Mali,2004.0833333331345,255
Madagascar,2004.0833333331345,62
Liberia,2004.0833333331345,482
Lesotho,2004.0833333331345,0
Kenya,2004.0833333331345,58
Guinea,2004.0833333331345,570
Gambia,2004.0833333331345,108
Ehtiopia,2004.0833333331345,0
Djibouti,2004.0833333331345,12
Congo,2004.0833333331345,388
Burundi,2004.0833333331345,278
Mauritania,2004.0833333331345,368
Central African Republic,2004.0833333331345,61
Cabo Verde,2004.0833333331345,4
Syrian Arab Republic,2004.0833333331345,0
Afghanistan,2004.0833333331345,1530
Iraq,2004.0833333331345,1414
Lebanon,2004.0833333331345,245
State of Palestine,2004.0833333331345,258
Pakistan,2004.0833333331345,1573
Iran,2004.0833333331345,1606
Ehtiopia,2004.1666666664648,0
Zimbabwe,2004.1666666664648,504
Zambia,2004.1666666664648,3
Tanzania,2004.1666666664648,0
Uganda,2004.1666666664648,174
Sudan,2004.1666666664648,475
South Sudan,2004.1666666664648,0
Somalia,2004.1666666664648,1629
Guinea,2004.1666666664648,532
Senegal,2004.1666666664648,61
Nigeria,2004.1666666664648,2211
Niger,2004.1666666664648,65
Mozambique,2004.1666666664648,1
Mauritania,2004.1666666664648,390
Mali,2004.1666666664648,246
Malawi,2004.1666666664648,36
Madagascar,2004.1666666664648,57
Liberia,2004.1666666664648,459
Lesotho,2004.1666666664648,0
Cabo Verde,2004.1666666664648,6
Central African Republic,2004.1666666664648,41
Burundi,2004.1666666664648,243
Kenya,2004.1666666664648,60
Djibouti,2004.1666666664648,11
Rwanda,2004.1666666664648,172
Gambia,2004.1666666664648,115
Congo,2004.1666666664648,324
Iraq,2004.1666666664648,1377
Iran,2004.1666666664648,1694
Pakistan,2004.1666666664648,1840
State of Palestine,2004.1666666664648,197
Lebanon,2004.1666666664648,244
Afghanistan,2004.1666666664648,1513
Syrian Arab Republic,2004.1666666664648,0
Djibouti,2004.2499999997947,23
Congo,2004.2499999997947,262
Burundi,2004.2499999997947,220
Central African Republic,2004.2499999997947,37
Cabo Verde,2004.2499999997947,5
Liberia,2004.2499999997947,383
Afghanistan,2004.2499999997947,1396
Iraq,2004.2499999997947,1353
Lebanon,2004.2499999997947,196
State of Palestine,2004.2499999997947,168
Ehtiopia,2004.2499999997947,0
Gambia,2004.2499999997947,106
Guinea,2004.2499999997947,484
Kenya,2004.2499999997947,65
Zimbabwe,2004.2499999997947,473
Zambia,2004.2499999997947,5
Tanzania,2004.2499999997947,0
Uganda,2004.2499999997947,122
Sudan,2004.2499999997947,469
South Sudan,2004.2499999997947,0
Somalia,2004.2499999997947,1354
Senegal,2004.2499999997947,68
Rwanda,2004.2499999997947,184
Nigeria,2004.2499999997947,1989
Niger,2004.2499999997947,47
Mozambique,2004.2499999997947,1
Mauritania,2004.2499999997947,350
Mali,2004.2499999997947,204
Malawi,2004.2499999997947,35
Madagascar,2004.2499999997947,57
Lesotho,2004.2499999997947,4
Pakistan,2004.2499999997947,1673
Iran,2004.2499999997947,1626
Syrian Arab Republic,2004.2499999997947,0
Syrian Arab Republic,2004.3333333331248,0
Zimbabwe,2004.3333333331248,463
Mali,2004.3333333331248,198
Afghanistan,2004.3333333331248,1385
Cabo Verde,2004.3333333331248,6
Central African Republic,2004.3333333331248,30
Burundi,2004.3333333331248,226
Zambia,2004.3333333331248,4
Congo,2004.3333333331248,260
Ehtiopia,2004.3333333331248,0
Gambia,2004.3333333331248,94
Guinea,2004.3333333331248,500
Kenya,2004.3333333331248,58
Lesotho,2004.3333333331248,4
Liberia,2004.3333333331248,310
Djibouti,2004.3333333331248,22
Tanzania,2004.3333333331248,0
Malawi,2004.3333333331248,27
Mauritania,2004.3333333331248,315
Senegal,2004.3333333331248,65
Rwanda,2004.3333333331248,187
Nigeria,2004.3333333331248,1942
Niger,2004.3333333331248,45
Madagascar,2004.3333333331248,72
Uganda,2004.3333333331248,115
South Sudan,2004.3333333331248,0
Somalia,2004.3333333331248,1239
Iran,2004.3333333331248,1615
Pakistan,2004.3333333331248,1766
State of Palestine,2004.3333333331248,197
Lebanon,2004.3333333331248,178
Iraq,2004.3333333331248,1273
Sudan,2004.3333333331248,454
Mozambique,2004.3333333331248,0
South Sudan,2004.4166666664548,0
Somalia,2004.4166666664548,1377
Senegal,2004.4166666664548,63
Rwanda,2004.4166666664548,149
Mozambique,2004.4166666664548,2
Niger,2004.4166666664548,52
Cabo Verde,2004.4166666664548,6
Central African Republic,2004.4166666664548,34
Burundi,2004.4166666664548,242
Congo,2004.4166666664548,281
Djibouti,2004.4166666664548,28
Ehtiopia,2004.4166666664548,0
Nigeria,2004.4166666664548,2074
Guinea,2004.4166666664548,524
Lesotho,2004.4166666664548,0
Liberia,2004.4166666664548,297
Madagascar,2004.4166666664548,55
Malawi,2004.4166666664548,27
Mali,2004.4166666664548,232
Mauritania,2004.4166666664548,298
Kenya,2004.4166666664548,57
Gambia,2004.4166666664548,99
Uganda,2004.4166666664548,108
Sudan,2004.4166666664548,531
Syrian Arab Republic,2004.4166666664548,0
Afghanistan,2004.4166666664548,1402
Iraq,2004.4166666664548,1846
Lebanon,2004.4166666664548,197
State of Palestine,2004.4166666664548,256
Pakistan,2004.4166666664548,1994
Iran,2004.4166666664548,2001
Zambia,2004.4166666664548,4
Zimbabwe,2004.4166666664548,434
Tanzania,2004.4166666664548,0
Mauritania,2004.499999999785,289
Mozambique,2004.499999999785,3
Niger,2004.499999999785,42
Nigeria,2004.499999999785,1982
Zimbabwe,2004.499999999785,468
Senegal,2004.499999999785,49
Somalia,2004.499999999785,1561
South Sudan,2004.499999999785,0
Mali,2004.499999999785,211
Zambia,2004.499999999785,5
Rwanda,2004.499999999785,176
Malawi,2004.499999999785,38
Guinea,2004.499999999785,505
Liberia,2004.499999999785,295
Lesotho,2004.499999999785,0
Kenya,2004.499999999785,60
Uganda,2004.499999999785,100
Gambia,2004.499999999785,113
Ehtiopia,2004.499999999785,0
Djibouti,2004.499999999785,47
Congo,2004.499999999785,305
Burundi,2004.499999999785,283
Central African Republic,2004.499999999785,46
Cabo Verde,2004.499999999785,4
Madagascar,2004.499999999785,45
Tanzania,2004.499999999785,0
Sudan,2004.499999999785,565
Syrian Arab Republic,2004.499999999785,0
Afghanistan,2004.499999999785,1327
Iraq,2004.499999999785,2171
Lebanon,2004.499999999785,174
State of Palestine,2004.499999999785,207
Pakistan,2004.499999999785,1779
Iran,2004.499999999785,2172
Malawi,2004.583333333115,36
Madagascar,2004.583333333115,45
Liberia,2004.583333333115,298
Lesotho,2004.583333333115,0
Ehtiopia,2004.583333333115,0
Guinea,2004.583333333115,481
Gambia,2004.583333333115,137
Mali,2004.583333333115,186
Djibouti,2004.583333333115,40
Kenya,2004.583333333115,52
Mozambique,2004.583333333115,2
Rwanda,2004.583333333115,192
Nigeria,2004.583333333115,1791
Congo,2004.583333333115,329
Senegal,2004.583333333115,42
Somalia,2004.583333333115,1597
South Sudan,2004.583333333115,0
Sudan,2004.583333333115,673
Uganda,2004.583333333115,100
Tanzania,2004.583333333115,0
Zambia,2004.583333333115,1
Zimbabwe,2004.583333333115,504
Niger,2004.583333333115,39
Burundi,2004.583333333115,329
Mauritania,2004.583333333115,313
Cabo Verde,2004.583333333115,4
Central African Republic,2004.583333333115,42
Syrian Arab Republic,2004.583333333115,0
Afghanistan,2004.583333333115,1433
Iraq,2004.583333333115,2070
Lebanon,2004.583333333115,191
State of Palestine,2004.583333333115,198
Pakistan,2004.583333333115,1481
Iran,2004.583333333115,2047
Kenya,2004.666666666445,48
Lesotho,2004.666666666445,0
Liberia,2004.666666666445,276
Madagascar,2004.666666666445,55
Malawi,2004.666666666445,36
Mali,2004.666666666445,274
Mauritania,2004.666666666445,293
Mozambique,2004.666666666445,1
Niger,2004.666666666445,60
Nigeria,2004.666666666445,1655
Rwanda,2004.666666666445,221
Senegal,2004.666666666445,41
Somalia,2004.666666666445,1435
South Sudan,2004.666666666445,0
Sudan,2004.666666666445,726
Uganda,2004.666666666445,95
Tanzania,2004.666666666445,0
Zambia,2004.666666666445,0
Zimbabwe,2004.666666666445,508
Guinea,2004.666666666445,560
Gambia,2004.666666666445,157
Congo,2004.666666666445,370
Djibouti,2004.666666666445,24
Ehtiopia,2004.666666666445,0
Pakistan,2004.666666666445,1374
State of Palestine,2004.666666666445,203
Lebanon,2004.666666666445,229
Iraq,2004.666666666445,1983
Iran,2004.666666666445,1983
Syrian Arab Republic,2004.666666666445,0
Cabo Verde,2004.666666666445,2
Central African Republic,2004.666666666445,31
Burundi,2004.666666666445,344
Afghanistan,2004.666666666445,1438
Central African Republic,2004.7499999997754,42
Cabo Verde,2004.7499999997754,3
Iran,2004.7499999997754,2076
Pakistan,2004.7499999997754,1234
State of Palestine,2004.7499999997754,190
Mauritania,2004.7499999997754,240
Iraq,2004.7499999997754,1872
Afghanistan,2004.7499999997754,1467
Syrian Arab Republic,2004.7499999997754,0
Burundi,2004.7499999997754,319
Lebanon,2004.7499999997754,240
Congo,2004.7499999997754,367
Mozambique,2004.7499999997754,4
Ehtiopia,2004.7499999997754,0
Zimbabwe,2004.7499999997754,478
Zambia,2004.7499999997754,4
Tanzania,2004.7499999997754,0
Uganda,2004.7499999997754,83
Sudan,2004.7499999997754,678
South Sudan,2004.7499999997754,0
Somalia,2004.7499999997754,1211
Senegal,2004.7499999997754,42
Nigeria,2004.7499999997754,1490
Niger,2004.7499999997754,66
Rwanda,2004.7499999997754,225
Kenya,2004.7499999997754,39
Djibouti,2004.7499999997754,15
Mali,2004.7499999997754,265
Malawi,2004.7499999997754,43
Madagascar,2004.7499999997754,66
Liberia,2004.7499999997754,226
Lesotho,2004.7499999997754,0
Guinea,2004.7499999997754,585
Gambia,2004.7499999997754,126
Djibouti,2004.8333333331047,24
Congo,2004.8333333331047,374
Burundi,2004.8333333331047,286
Iraq,2004.8333333331047,2006
Cabo Verde,2004.8333333331047,3
Afghanistan,2004.8333333331047,1720
Ehtiopia,2004.8333333331047,0
Central African Republic,2004.8333333331047,52
Gambia,2004.8333333331047,104
Madagascar,2004.8333333331047,56
Kenya,2004.8333333331047,39
Zimbabwe,2004.8333333331047,378
Zambia,2004.8333333331047,5
Tanzania,2004.8333333331047,0
Uganda,2004.8333333331047,80
Sudan,2004.8333333331047,707
South Sudan,2004.8333333331047,0
Somalia,2004.8333333331047,1165
Senegal,2004.8333333331047,65
Guinea,2004.8333333331047,549
Rwanda,2004.8333333331047,195
Niger,2004.8333333331047,54
Mozambique,2004.8333333331047,12
Mauritania,2004.8333333331047,256
Mali,2004.8333333331047,186
Malawi,2004.8333333331047,36
Lebanon,2004.8333333331047,224
Liberia,2004.8333333331047,220
Lesotho,2004.8333333331047,0
Nigeria,2004.8333333331047,1484
State of Palestine,2004.8333333331047,244
Syrian Arab Republic,2004.8333333331047,0
Iran,2004.8333333331047,2448
Pakistan,2004.8333333331047,1320
Mozambique,2004.9166666664355,8
Central African Republic,2004.9166666664355,35
Burundi,2004.9166666664355,288
Congo,2004.9166666664355,356
Djibouti,2004.9166666664355,19
Ehtiopia,2004.9166666664355,0
Gambia,2004.9166666664355,112
Niger,2004.9166666664355,58
Guinea,2004.9166666664355,544
Lesotho,2004.9166666664355,0
Liberia,2004.9166666664355,209
Madagascar,2004.9166666664355,39
Malawi,2004.9166666664355,26
Mali,2004.9166666664355,190
Mauritania,2004.9166666664355,295
Cabo Verde,2004.9166666664355,4
Kenya,2004.9166666664355,50
Rwanda,2004.9166666664355,210
Senegal,2004.9166666664355,70
Tanzania,2004.9166666664355,0
Uganda,2004.9166666664355,89
Sudan,2004.9166666664355,628
South Sudan,2004.9166666664355,0
Somalia,2004.9166666664355,1269
Zambia,2004.9166666664355,3
Iran,2004.9166666664355,2217
State of Palestine,2004.9166666664355,248
Lebanon,2004.9166666664355,221
Nigeria,2004.9166666664355,1445
Iraq,2004.9166666664355,2034
Afghanistan,2004.9166666664355,1567
Syrian Arab Republic,2004.9166666664355,0
Pakistan,2004.9166666664355,1269
Zimbabwe,2004.9166666664355,276
Cabo Verde,2004.9999999997654,6
Congo,2004.9999999997654,310
Zimbabwe,2004.9999999997654,224
Zambia,2004.9999999997654,7
Tanzania,2004.9999999997654,0
Uganda,2004.9999999997654,76
Djibouti,2004.9999999997654,7
Gambia,2004.9999999997654,106
Guinea,2004.9999999997654,571
Kenya,2004.9999999997654,61
Lesotho,2004.9999999997654,0
Liberia,2004.9999999997654,199
Madagascar,2004.9999999997654,31
Malawi,2004.9999999997654,29
Burundi,2004.9999999997654,254
Mali,2004.9999999997654,215
Mozambique,2004.9999999997654,1
Niger,2004.9999999997654,49
Nigeria,2004.9999999997654,1383
Rwanda,2004.9999999997654,200
Senegal,2004.9999999997654,54
Somalia,2004.9999999997654,1191
South Sudan,2004.9999999997654,0
Sudan,2004.9999999997654,525
Central African Republic,2004.9999999997654,33
Mauritania,2004.9999999997654,262
Ehtiopia,2004.9999999997654,0
Afghanistan,2004.9999999997654,1219
Iraq,2004.9999999997654,1927
Lebanon,2004.9999999997654,247
State of Palestine,2004.9999999997654,200
Pakistan,2004.9999999997654,940
Iran,2004.9999999997654,1641
Syrian Arab Republic,2004.9999999997654,0
Mozambique,2005.0833333330954,5
Mauritania,2005.0833333330954,246
Mali,2005.0833333330954,300
Malawi,2005.0833333330954,33
Madagascar,2005.0833333330954,51
Liberia,2005.0833333330954,196
Cabo Verde,2005.0833333330954,6
Kenya,2005.0833333330954,48
Niger,2005.0833333330954,43
Central African Republic,2005.0833333330954,38
Burundi,2005.0833333330954,197
Congo,2005.0833333330954,319
Djibouti,2005.0833333330954,10
Ehtiopia,2005.0833333330954,0
Lesotho,2005.0833333330954,0
Nigeria,2005.0833333330954,1496
Somalia,2005.0833333330954,1130
Senegal,2005.0833333330954,54
Syrian Arab Republic,2005.0833333330954,0
Afghanistan,2005.0833333330954,1161
Iraq,2005.0833333330954,1877
Lebanon,2005.0833333330954,230
State of Palestine,2005.0833333330954,252
Pakistan,2005.0833333330954,824
Rwanda,2005.0833333330954,188
Iran,2005.0833333330954,1429
Zambia,2005.0833333330954,6
Tanzania,2005.0833333330954,0
Uganda,2005.0833333330954,73
Sudan,2005.0833333330954,497
South Sudan,2005.0833333330954,0
Gambia,2005.0833333330954,85
Zimbabwe,2005.0833333330954,217
Guinea,2005.0833333330954,629
Ehtiopia,2005.1666666664253,0
Kenya,2005.1666666664253,39
Guinea,2005.1666666664253,574
Zimbabwe,2005.1666666664253,223
Zambia,2005.1666666664253,1
Tanzania,2005.1666666664253,0
Uganda,2005.1666666664253,79
Sudan,2005.1666666664253,472
South Sudan,2005.1666666664253,0
Somalia,2005.1666666664253,1092
Senegal,2005.1666666664253,53
Gambia,2005.1666666664253,96
Rwanda,2005.1666666664253,190
Niger,2005.1666666664253,52
Mozambique,2005.1666666664253,6
Mauritania,2005.1666666664253,274
Mali,2005.1666666664253,292
Malawi,2005.1666666664253,27
Madagascar,2005.1666666664253,52
Liberia,2005.1666666664253,180
Djibouti,2005.1666666664253,9
Nigeria,2005.1666666664253,1397
Congo,2005.1666666664253,300
Lesotho,2005.1666666664253,1
Central African Republic,2005.1666666664253,20
Cabo Verde,2005.1666666664253,5
Syrian Arab Republic,2005.1666666664253,0
Afghanistan,2005.1666666664253,1225
Iraq,2005.1666666664253,1831
Lebanon,2005.1666666664253,236
State of Palestine,2005.1666666664253,285
Pakistan,2005.1666666664253,822
Burundi,2005.1666666664253,189
Iran,2005.1666666664253,1421
Lesotho,2005.2499999997558,1
Liberia,2005.2499999997558,189
Madagascar,2005.2499999997558,43
Malawi,2005.2499999997558,27
Mali,2005.2499999997558,189
Mauritania,2005.2499999997558,264
Niger,2005.2499999997558,44
Nigeria,2005.2499999997558,1123
Rwanda,2005.2499999997558,192
Senegal,2005.2499999997558,44
Somalia,2005.2499999997558,988
South Sudan,2005.2499999997558,0
Sudan,2005.2499999997558,459
Uganda,2005.2499999997558,74
Tanzania,2005.2499999997558,0
Zambia,2005.2499999997558,0
Zimbabwe,2005.2499999997558,171
Kenya,2005.2499999997558,47
Guinea,2005.2499999997558,434
Mozambique,2005.2499999997558,4
Ehtiopia,2005.2499999997558,0
Gambia,2005.2499999997558,101
Iran,2005.2499999997558,1536
Pakistan,2005.2499999997558,1031
State of Palestine,2005.2499999997558,193
Lebanon,2005.2499999997558,239
Afghanistan,2005.2499999997558,1307
Iraq,2005.2499999997558,1832
Cabo Verde,2005.2499999997558,3
Central African Republic,2005.2499999997558,17
Burundi,2005.2499999997558,193
Congo,2005.2499999997558,264
Djibouti,2005.2499999997558,8
Syrian Arab Republic,2005.2499999997558,0
Malawi,2005.3333333330856,31
Niger,2005.3333333330856,32
Mali,2005.3333333330856,149
Mauritania,2005.3333333330856,255
Mozambique,2005.3333333330856,4
Nigeria,2005.3333333330856,1176
Uganda,2005.3333333330856,81
Senegal,2005.3333333330856,50
Somalia,2005.3333333330856,1029
South Sudan,2005.3333333330856,0
Sudan,2005.3333333330856,458
Madagascar,2005.3333333330856,40
Tanzania,2005.3333333330856,0
Rwanda,2005.3333333330856,186
Liberia,2005.3333333330856,176
Iran,2005.3333333330856,1509
Kenya,2005.3333333330856,44
Zambia,2005.3333333330856,7
Syrian Arab Republic,2005.3333333330856,0
Afghanistan,2005.3333333330856,1377
Iraq,2005.3333333330856,1968
Lebanon,2005.3333333330856,182
State of Palestine,2005.3333333330856,147
Lesotho,2005.3333333330856,1
Pakistan,2005.3333333330856,1460
Central African Republic,2005.3333333330856,25
Burundi,2005.3333333330856,195
Djibouti,2005.3333333330856,5
Ehtiopia,2005.3333333330856,0
Gambia,2005.3333333330856,89
Guinea,2005.3333333330856,396
Cabo Verde,2005.3333333330856,2
Zimbabwe,2005.3333333330856,157
Congo,2005.3333333330856,245
Senegal,2005.416666666416,44
Cabo Verde,2005.416666666416,1
South Sudan,2005.416666666416,0
Sudan,2005.416666666416,474
Uganda,2005.416666666416,84
Tanzania,2005.416666666416,0
Zambia,2005.416666666416,9
Central African Republic,2005.416666666416,27
Zimbabwe,2005.416666666416,201
Somalia,2005.416666666416,1143
Iran,2005.416666666416,1437
Pakistan,2005.416666666416,1447
State of Palestine,2005.416666666416,133
Lebanon,2005.416666666416,164
Iraq,2005.416666666416,1985
Afghanistan,2005.416666666416,1285
Burundi,2005.416666666416,226
Syrian Arab Republic,2005.416666666416,0
Djibouti,2005.416666666416,3
Malawi,2005.416666666416,29
Mauritania,2005.416666666416,245
Mozambique,2005.416666666416,3
Niger,2005.416666666416,28
Nigeria,2005.416666666416,1182
Rwanda,2005.416666666416,191
Mali,2005.416666666416,131
Congo,2005.416666666416,250
Liberia,2005.416666666416,127
Lesotho,2005.416666666416,1
Kenya,2005.416666666416,47
Guinea,2005.416666666416,416
Gambia,2005.416666666416,88
Ehtiopia,2005.416666666416,0
Madagascar,2005.416666666416,42
Central African Republic,2005.4999999997456,26
Tanzania,2005.4999999997456,0
Zimbabwe,2005.4999999997456,265
Iran,2005.4999999997456,1599
Pakistan,2005.4999999997456,1218
Iraq,2005.4999999997456,1997
Lebanon,2005.4999999997456,216
Uganda,2005.4999999997456,75
Cabo Verde,2005.4999999997456,1
Afghanistan,2005.4999999997456,1172
Syrian Arab Republic,2005.4999999997456,0
State of Palestine,2005.4999999997456,142
Sudan,2005.4999999997456,530
Zambia,2005.4999999997456,7
Somalia,2005.4999999997456,1246
Burundi,2005.4999999997456,309
Congo,2005.4999999997456,229
Djibouti,2005.4999999997456,9
Ehtiopia,2005.4999999997456,0
Gambia,2005.4999999997456,73
Guinea,2005.4999999997456,422
Kenya,2005.4999999997456,56
Lesotho,2005.4999999997456,0
Liberia,2005.4999999997456,115
Madagascar,2005.4999999997456,52
Malawi,2005.4999999997456,26
Mali,2005.4999999997456,84
South Sudan,2005.4999999997456,0
Mauritania,2005.4999999997456,203
Niger,2005.4999999997456,31
Nigeria,2005.4999999997456,1109
Rwanda,2005.4999999997456,217
Senegal,2005.4999999997456,32
Mozambique,2005.4999999997456,1
Syrian Arab Republic,2005.5833333330759,0
Afghanistan,2005.5833333330759,1266
Iraq,2005.5833333330759,2275
Lebanon,2005.5833333330759,267
State of Palestine,2005.5833333330759,161
Pakistan,2005.5833333330759,1137
Iran,2005.5833333330759,1869
Zimbabwe,2005.5833333330759,284
Zambia,2005.5833333330759,7
Mauritania,2005.5833333330759,180
Uganda,2005.5833333330759,79
Cabo Verde,2005.5833333330759,1
Central African Republic,2005.5833333330759,20
Burundi,2005.5833333330759,313
Congo,2005.5833333330759,224
Djibouti,2005.5833333330759,15
Ehtiopia,2005.5833333330759,0
Tanzania,2005.5833333330759,0
