,Unnamed: 0,Unnamed: 0.1,adm0_name,adm1_name,mkt_name,cm_name,cur_name,pt_name,um_id,um_name,mp_month,mp_year,mp_price,Year
63246,63246,132207,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.0,2008.25
63247,63247,132208,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
63248,63248,132209,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,7.0,2008.416666666667
63249,63249,132210,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,9.0,2008.5
63250,63250,132211,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
63251,63251,132212,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
63252,63252,132213,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.0,2008.75
63253,63253,132214,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2008,9.5,2008.833333333333
63254,63254,132215,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2008,9.5,2008.916666666667
63255,63255,132216,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2009,9.5,2009.0
63256,63256,132217,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2009,9.5,2009.083333333333
63257,63257,132218,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2009,9.5,2009.166666666667
63258,63258,132219,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2009,9.5,2009.25
63259,63259,132220,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2009,8.5,2009.333333333333
63260,63260,132221,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2009,8.0,2009.416666666667
63261,63261,132222,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2009,8.0,2009.5
63262,63262,132223,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2009,8.0,2009.583333333333
63263,63263,132224,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2009,8.0,2009.666666666667
63264,63264,132225,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2009,8.0,2009.75
63265,63265,132226,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2009,8.0,2009.833333333333
63266,63266,132227,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2009,8.0,2009.916666666667
63267,63267,132228,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2010,7.0,2010.0
63268,63268,132229,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2010,7.5,2010.083333333333
63269,63269,132230,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2010,8.0,2010.166666666667
63270,63270,132231,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2010,8.0,2010.416666666667
63271,63271,132232,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2010,10.0,2010.5
63272,63272,132233,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2010,8.0,2010.583333333333
63273,63273,132234,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2010,8.0,2010.666666666667
63274,63274,132235,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2010,8.0,2010.75
63275,63275,132236,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2010,8.0,2010.833333333333
63276,63276,132237,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2010,8.0,2010.916666666667
63277,63277,132238,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2011,8.0,2011.0
63278,63278,132239,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2011,8.5,2011.083333333333
63279,63279,132240,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2011,8.5,2011.166666666667
63280,63280,132241,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2011,8.0,2011.25
63281,63281,132242,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2011,8.0,2011.333333333333
63282,63282,132243,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2011,8.0,2011.416666666667
63283,63283,132244,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2011,8.5,2011.75
63284,63284,132245,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2011,10.0,2011.833333333333
63285,63285,132246,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2012,10.0,2012.083333333333
63286,63286,132247,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2012,10.0,2012.166666666667
63287,63287,132248,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2012,9.0,2012.25
63288,63288,132249,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2012,9.0,2012.333333333333
63289,63289,132250,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2012,9.5,2012.416666666667
63290,63290,132251,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2012,10.0,2012.5
63291,63291,132252,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2012,10.0,2012.583333333333
63292,63292,132253,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2012,11.11,2012.666666666667
63293,63293,132254,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2012,11.11,2012.75
63294,63294,132255,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2012,10.0,2012.833333333333
63295,63295,132256,Gambia,Lower River,Kwinella Nya Kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2013,10.0,2013.166666666667
63825,63825,132786,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2006,6.1644,2006.0
63826,63826,132787,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2006,6.1644,2006.083333333333
63827,63827,132788,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2006,6.1644,2006.166666666667
63828,63828,132789,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2006,6.1644,2006.25
63829,63829,132790,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2006,6.1644,2006.333333333333
63830,63830,132791,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2006,6.1644,2006.416666666667
63831,63831,132792,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2006,6.1644,2006.5
63832,63832,132793,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2006,6.1644,2006.583333333333
63833,63833,132794,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2006,6.1644,2006.666666666667
63834,63834,132795,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2006,6.1644,2006.75
63835,63835,132796,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2006,6.1644,2006.833333333333
63836,63836,132797,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2006,6.1644,2006.916666666667
63837,63837,132798,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2007,6.1644,2007.083333333333
63838,63838,132799,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2007,7.875,2007.166666666667
63839,63839,132800,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2007,7.875,2007.25
63840,63840,132801,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2007,7.25,2007.333333333333
63841,63841,132802,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2007,7.875,2007.416666666667
63842,63842,132803,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2007,6.75,2007.5
63843,63843,132804,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2007,6.75,2007.583333333333
63844,63844,132805,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2007,6.0,2007.666666666667
63845,63845,132806,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2007,7.0,2007.75
63846,63846,132807,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2007,6.0,2007.833333333333
63847,63847,132808,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2007,6.0,2007.916666666667
63848,63848,132809,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2008,6.0,2008.0
63849,63849,132810,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2008,7.0,2008.083333333333
63850,63850,132811,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2008,7.0,2008.166666666667
63851,63851,132812,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.125,2008.25
63852,63852,132813,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
63853,63853,132814,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,6.5,2008.416666666667
63854,63854,132815,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,9.0,2008.5
63855,63855,132816,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
63856,63856,132817,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
63857,63857,132818,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.0,2008.75
63858,63858,132819,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2008,9.0,2008.833333333333
63859,63859,132820,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2008,9.5,2008.916666666667
63860,63860,132821,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2009,9.5,2009.0
63861,63861,132822,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2009,9.5,2009.083333333333
63862,63862,132823,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2009,9.0,2009.166666666667
63863,63863,132824,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2009,9.0,2009.25
63864,63864,132825,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2009,9.0,2009.333333333333
63865,63865,132826,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2009,8.0,2009.416666666667
63866,63866,132827,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2009,8.0,2009.5
63867,63867,132828,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2009,7.0,2009.583333333333
63868,63868,132829,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2009,7.0,2009.666666666667
63869,63869,132830,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2009,8.0,2009.75
63870,63870,132831,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2009,8.0,2009.833333333333
63871,63871,132832,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2009,7.0,2009.916666666667
63872,63872,132833,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2010,7.0,2010.0
63873,63873,132834,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2010,7.5,2010.083333333333
63874,63874,132835,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2010,8.0,2010.166666666667
63875,63875,132836,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2010,7.0,2010.25
63876,63876,132837,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2010,7.0,2010.333333333333
63877,63877,132838,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2010,7.0,2010.416666666667
63878,63878,132839,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2010,8.5714,2010.5
63879,63879,132840,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2010,7.5,2010.583333333333
63880,63880,132841,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2010,7.5,2010.666666666667
63881,63881,132842,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2010,7.5,2010.75
63882,63882,132843,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2010,7.5,2010.833333333333
63883,63883,132844,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2010,7.5,2010.916666666667
63884,63884,132845,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2011,7.5,2011.0
63885,63885,132846,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2011,8.0,2011.083333333333
63886,63886,132847,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2011,8.0,2011.166666666667
63887,63887,132848,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2011,8.0,2011.25
63888,63888,132849,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2011,8.0,2011.333333333333
63889,63889,132850,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2011,8.0,2011.416666666667
63890,63890,132851,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2011,8.0,2011.5
63891,63891,132852,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2011,8.0,2011.583333333333
63892,63892,132853,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2011,8.5,2011.666666666667
63893,63893,132854,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2011,8.5,2011.75
63894,63894,132855,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2011,9.5,2011.833333333333
63895,63895,132856,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2012,9.5,2012.083333333333
63896,63896,132857,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2012,9.5,2012.166666666667
63897,63897,132858,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2012,9.0,2012.25
63898,63898,132859,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2012,9.0,2012.333333333333
63899,63899,132860,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2012,9.5,2012.416666666667
63900,63900,132861,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2012,10.0,2012.5
63901,63901,132862,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2012,11.76,2012.583333333333
63902,63902,132863,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2012,10.0,2012.666666666667
63903,63903,132864,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2012,11.11,2012.75
63904,63904,132865,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2012,10.42,2012.833333333333
63905,63905,132866,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2013,10.0,2013.083333333333
63906,63906,132867,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2013,10.5263,2013.166666666667
63907,63907,132868,Gambia,North Bank,Lamin,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2013,10.5263,2013.25
64490,64490,133451,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2006,6.1644,2006.0
64491,64491,133452,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2006,6.1644,2006.083333333333
64492,64492,133453,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2006,6.1644,2006.166666666667
64493,64493,133454,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2006,6.1644,2006.25
64494,64494,133455,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2006,6.1644,2006.333333333333
64495,64495,133456,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2006,6.1644,2006.416666666667
64496,64496,133457,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2006,6.1644,2006.5
64497,64497,133458,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2006,6.1644,2006.583333333333
64498,64498,133459,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2006,6.1644,2006.666666666667
64499,64499,133460,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2006,6.1644,2006.75
64500,64500,133461,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2006,6.1644,2006.833333333333
64501,64501,133462,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2006,6.25,2006.916666666667
64502,64502,133463,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2007,6.25,2007.083333333333
64503,64503,133464,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2007,7.375,2007.166666666667
64504,64504,133465,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2007,7.375,2007.25
64505,64505,133466,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2007,7.25,2007.333333333333
64506,64506,133467,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2007,7.375,2007.416666666667
64507,64507,133468,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2007,6.75,2007.5
64508,64508,133469,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2007,6.75,2007.583333333333
64509,64509,133470,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2007,6.0,2007.666666666667
64510,64510,133471,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2007,6.5,2007.75
64511,64511,133472,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2007,6.0,2007.833333333333
64512,64512,133473,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2007,6.0,2007.916666666667
64513,64513,133474,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2008,6.0,2008.0
64514,64514,133475,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2008,7.0,2008.083333333333
64515,64515,133476,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2008,7.0,2008.166666666667
64516,64516,133477,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2008,7.0,2008.25
64517,64517,133478,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2008,7.0,2008.333333333333
64518,64518,133479,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2008,6.5,2008.416666666667
64519,64519,133480,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2008,9.0,2008.5
64520,64520,133481,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2008,9.0,2008.583333333333
64521,64521,133482,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2008,9.0,2008.666666666667
64522,64522,133483,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2008,9.0,2008.75
64523,64523,133484,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2008,9.0,2008.833333333333
64524,64524,133485,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2008,9.5,2008.916666666667
64525,64525,133486,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2009,9.25,2009.0
64526,64526,133487,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2009,9.25,2009.083333333333
64527,64527,133488,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2009,10.0,2009.166666666667
64528,64528,133489,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2009,9.0,2009.25
64529,64529,133490,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2009,9.0,2009.333333333333
64530,64530,133491,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2009,8.0,2009.416666666667
64531,64531,133492,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2009,8.0,2009.5
64532,64532,133493,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2009,7.0,2009.583333333333
64533,64533,133494,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2009,7.0,2009.666666666667
64534,64534,133495,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,10,2009,7.0,2009.75
64535,64535,133496,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,11,2009,7.0,2009.833333333333
64536,64536,133497,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,12,2009,7.0,2009.916666666667
64537,64537,133498,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,1,2010,7.0,2010.0
64538,64538,133499,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,2,2010,7.5,2010.083333333333
64539,64539,133500,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,3,2010,8.0,2010.166666666667
64540,64540,133501,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,4,2010,7.0,2010.25
64541,64541,133502,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,5,2010,7.0,2010.333333333333
64542,64542,133503,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,6,2010,7.0,2010.416666666667
64543,64543,133504,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,7,2010,8.5714,2010.5
64544,64544,133505,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,8,2010,8.0,2010.583333333333
64545,64545,133506,Gambia,$Kanifing Municipal Council,Latri kunda,"Rice (medium grain, imported)",GMD,Retail,28,500 G,9,2010,8.0,2010.666666666667
